@RELATION touch

@ATTRIBUTE pressure		REAL
@ATTRIBUTE size		 	REAL
@ATTRIBUTE touchmajor	REAL
@ATTRIBUTE touchminor	REAL
@ATTRIBUTE duration		REAL
@ATTRIBUTE flytime		REAL
@ATTRIBUTE shake		REAL
@ATTRIBUTE orientation	INTEGER
@ATTRIBUTE type 		INTEGER
@ATTRIBUTE class 	{Navid,Others}

@DATA
1.0,0.04411765,5.493164,5.493164,92,118,50.493088,1,1,Others
1.0,0.052549023,6.5429688,6.5429688,82,533,23.540367,1,1,Others
1.0,0.05294118,6.591797,6.591797,67,218,53.07309,1,1,Others
1.0,0.054901965,6.8359375,6.8359375,89,0,134.70384,1,2,Others
1.0,0.05411765,6.7382813,6.7382813,92,194,117.75122,1,2,Others
1.0,0.051764708,6.4453125,6.4453125,92,117,143.0579,1,2,Others
1.0,0.054901965,6.8359375,6.8359375,106,2446,35.41121,1,2,Others
1.0,0.054901965,6.8359375,6.8359375,82,93,15.562773,1,2,Others
1.0,0.051764708,6.4453125,6.4453125,91,444,0.80477285,1,2,Others
1.0,0.0627451,7.8125,7.8125,117,296,12.363918,1,2,Others
1.0,0.059607845,7.421875,7.421875,100,76,6.639577,1,2,Others
1.0,0.057516348,7.1614585,7.1614585,89,0,3.5088637,1,1,Others
1.0,0.051633988,6.4290366,6.4290366,99,169,10.801258,1,1,Others
1.0,0.0509804,6.3476563,6.3476563,82,896,2.2133257,1,1,Others
1.0,0.054248367,6.754557,6.754557,73,218,26.076195,1,1,Others
1.0,0.044444446,5.533854,5.533854,24,228,161.4358,1,1,Others
1.0,0.044257704,5.5106025,5.5106025,107,623,45.510956,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,57,243,42.498272,1,1,Others
1.0,0.04509804,5.6152344,5.6152344,74,426,103.153305,1,1,Others
1.0,0.050980397,6.3476563,6.3476563,82,211,87.46021,1,1,Others
1.0,0.059803925,7.446289,7.446289,91,405,16.560394,1,1,Others
1.0,0.051633988,6.4290366,6.4290366,83,226,0.19955635,1,1,Others
1.0,0.055392157,6.8969727,6.8969727,117,51,121.22365,1,1,Others
1.0,0.05882353,7.3242188,7.3242188,108,135,6.8071775,1,1,Others
1.0,0.054901965,6.8359375,6.8359375,82,0,100.599815,1,1,Others
1.0,0.06039216,7.5195313,7.5195313,92,267,13.2751465,1,1,Others
1.0,0.05770308,7.18471,7.18471,124,572,34.094467,1,1,Others
1.0,0.053333335,6.640625,6.640625,74,119,2.2319212,1,1,Others
1.0,0.050980393,6.3476563,6.3476563,92,394,43.515022,1,1,Others
1.0,0.04929972,6.138393,6.138393,134,285,10.774215,1,1,Others
1.0,0.056862745,7.080078,7.080078,108,151,69.6151,1,1,Others
1.0,0.058823537,7.3242188,7.3242188,74,0,32.99673,1,1,Others
1.0,0.04705883,5.859375,5.859375,100,200,110.709564,1,1,Others
1.0,0.050980397,6.3476563,6.3476563,91,228,42.01721,1,1,Others
1.0,0.055882357,6.958008,6.958008,73,692,108.91985,1,1,Others
1.0,0.05228759,6.5104165,6.5104165,67,285,21.12597,1,1,Others
1.0,0.05620915,6.9986978,6.9986978,75,168,37.200233,1,1,Others
1.0,0.052549023,6.5429688,6.5429688,100,100,42.050705,1,1,Others
1.0,0.05359477,6.6731772,6.6731772,99,0,2.414479,1,1,Others
1.0,0.06162465,7.6729913,7.6729913,116,652,9.942297,1,1,Others
1.0,0.053921573,6.713867,6.713867,83,587,8.550901,1,1,Others
1.0,0.048739497,6.0686383,6.0686383,108,2619,2.3942788,1,1,Others
1.0,0.047058824,5.859375,5.859375,85,1061,27.189215,1,1,Others
1.0,0.048739497,6.0686383,6.0686383,90,108,8.978526,1,1,Others
1.0,0.047058832,5.859375,5.859375,74,474,1.946581,1,1,Others
1.0,0.04156863,5.1757813,5.1757813,109,109,26.536465,1,1,Others
1.0,0.04117647,5.126953,5.126953,75,176,67.47506,1,1,Others
1.0,0.05490197,6.8359375,6.8359375,81,0,100.43778,1,2,Others
1.0,0.049019612,6.1035156,6.1035156,73,1043,11.1457405,1,2,Others
1.0,0.052941177,6.591797,6.591797,82,177,191.34073,1,2,Others
1.0,0.052287582,6.5104165,6.5104165,90,1433,12.370427,1,2,Others
1.0,0.04901961,6.1035156,6.1035156,108,265,5.1875906,1,2,Others
1.0,0.05647059,7.03125,7.03125,90,1666,19.15423,1,2,Others
1.0,0.05210084,6.487165,6.487165,82,77,15.178068,1,2,Others
1.0,0.053921573,6.713867,6.713867,57,219,79.210594,1,2,Others
1.0,0.057142857,7.1149554,7.1149554,114,0,42.610004,1,1,Others
1.0,0.055882357,6.958008,6.958008,84,169,0.79814595,1,1,Others
1.0,0.053921573,6.713867,6.713867,90,864,18.782698,1,1,Others
1.0,0.04836602,6.0221353,6.0221353,88,1435,27.42164,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,108,1053,51.537735,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,74,286,64.70479,1,1,Others
1.0,0.04705883,5.859375,5.859375,74,228,3.7909746,1,1,Others
1.0,0.04705883,5.859375,5.859375,88,1014,46.657658,1,1,Others
1.0,0.053781513,6.696429,6.696429,100,345,35.221714,1,1,Others
1.0,0.058823533,7.3242188,7.3242188,72,0,18.667206,1,2,Others
1.0,0.04784314,5.9570313,5.9570313,75,143,70.43155,1,2,Others
1.0,0.04705883,5.859375,5.859375,79,518,21.766079,1,2,Others
1.0,0.04967321,6.184896,6.184896,40,1185,5.834804,1,2,Others
1.0,0.04836602,6.0221353,6.0221353,33,42,5.834804,1,2,Others
1.0,0.047058832,5.859375,5.859375,104,1272,19.270966,1,2,Others
1.0,0.05620916,6.9986978,6.9986978,91,262,15.961797,1,2,Others
1.0,0.0509804,6.3476563,6.3476563,56,1283,6.0985675,1,2,Others
1.0,0.04929972,6.138393,6.138393,75,194,24.653992,1,2,Others
1.0,0.050980397,6.3476563,6.3476563,65,193,190.3448,1,2,Others
1.0,0.05882353,7.3242188,7.3242188,98,0,52.716187,1,1,Others
1.0,0.06405229,7.9752603,7.9752603,89,376,18.995932,1,1,Others
1.0,0.06039216,7.5195313,7.5195313,67,177,84.44101,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,75,1036,74.84621,1,1,Others
1.0,0.04379085,5.452474,5.452474,92,199,115.16255,1,1,Others
1.0,0.048179273,5.9988837,5.9988837,72,1038,48.291363,1,1,Others
1.0,0.04771242,5.9407554,5.9407554,91,178,21.149477,1,1,Others
1.0,0.051633988,6.4290366,6.4290366,82,252,15.090013,1,1,Others
1.0,0.05686275,7.080078,7.080078,124,177,66.52945,1,1,Others
1.0,0.049019612,6.1035156,6.1035156,81,0,15.762329,1,1,Others
1.0,0.0509804,6.3476563,6.3476563,58,219,75.33706,1,1,Others
1.0,0.05228759,6.5104165,6.5104165,57,151,3.5703812,1,1,Others
1.0,0.0509804,6.3476563,6.3476563,66,77,55.93522,1,1,Others
1.0,0.05228759,6.5104165,6.5104165,73,514,104.638695,1,1,Others
1.0,0.04705883,5.859375,5.859375,75,210,65.0444,1,1,Others
1.0,0.051633988,6.4290366,6.4290366,83,84,97.766396,1,1,Others
1.0,0.050000004,6.225586,6.225586,67,176,65.642914,1,1,Others
1.0,0.0509804,6.3476563,6.3476563,71,0,13.74934,1,1,Others
1.0,0.049019612,6.1035156,6.1035156,32,185,6.1446166,1,1,Others
1.0,0.04836602,6.0221353,6.0221353,81,495,28.167933,1,1,Others
1.0,0.045378152,5.6501117,5.6501117,98,960,29.263454,1,1,Others
1.0,0.05019608,6.25,6.25,82,236,30.755688,1,1,Others
1.0,0.04019608,5.004883,5.004883,46,506,8.242717,1,1,Others
1.0,0.045490198,5.6640625,5.6640625,66,277,64.3091,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,58,185,20.017704,1,1,Others
1.0,0.06039216,7.5195313,7.5195313,73,0,32.5222,1,2,Others
1.0,0.050000004,6.225586,6.225586,64,635,26.51514,1,2,Others
1.0,0.05359477,6.6731772,6.6731772,90,194,93.576195,1,2,Others
1.0,0.054341737,6.766183,6.766183,108,624,15.826589,1,2,Others
1.0,0.052661065,6.5569196,6.5569196,109,109,37.510235,1,2,Others
1.0,0.052661065,6.5569196,6.5569196,114,518,90.18437,1,2,Others
1.0,0.055392157,6.8969727,6.8969727,123,1166,85.5098,1,2,Others
1.0,0.054248367,6.754557,6.754557,75,260,47.6485,1,2,Others
1.0,0.040522877,5.0455728,5.0455728,98,0,11.867274,1,1,Others
1.0,0.049673203,6.184896,6.184896,90,144,26.550388,1,1,Others
1.0,0.04705883,5.859375,5.859375,100,94,66.64069,1,1,Others
1.0,0.055882353,6.958008,6.958008,105,765,30.179945,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,92,134,11.080987,1,1,Others
1.0,0.04392157,5.46875,5.46875,82,809,21.528357,1,1,Others
1.0,0.040784314,5.078125,5.078125,92,433,23.344198,1,1,Others
1.0,0.054341737,6.766183,6.766183,97,775,16.638142,1,1,Others
1.0,0.052941177,6.591797,6.591797,84,84,61.293488,1,1,Others
1.0,0.054901965,6.8359375,6.8359375,75,51,69.76424,1,1,Others
1.0,0.04019608,5.004883,5.004883,90,0,30.750107,1,1,Others
1.0,0.04705883,5.859375,5.859375,73,162,13.480387,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,81,186,2.370589,1,1,Others
1.0,0.048366014,6.0221353,6.0221353,74,790,27.197124,1,1,Others
1.0,0.043137256,5.3710938,5.3710938,50,109,99.32678,1,1,Others
1.0,0.059313726,7.385254,7.385254,98,653,3.6834753,1,1,Others
1.0,0.050980393,6.3476563,6.3476563,100,118,3.79298,1,1,Others
1.0,0.051540617,6.417411,6.417411,90,1354,3.1399336,1,1,Others
1.0,0.04156863,5.1757813,5.1757813,99,159,50.903446,1,1,Others
1.0,0.051633988,6.4290366,6.4290366,81,705,59.653946,1,1,Others
1.0,0.061064426,7.6032367,7.6032367,107,0,147.99094,1,2,Others
1.0,0.051764708,6.4453125,6.4453125,88,800,88.40414,1,2,Others
1.0,0.049019612,6.1035156,6.1035156,99,136,102.95391,1,2,Others
1.0,0.04803922,5.9814453,5.9814453,73,1212,47.48967,1,2,Others
1.0,0.058169935,7.2428384,7.2428384,74,186,3.0515242,1,2,Others
1.0,0.049673203,6.184896,6.184896,82,415,36.408764,1,2,Others
1.0,0.052941177,6.591797,6.591797,99,455,58.54911,1,2,Others
1.0,0.045098044,5.6152344,5.6152344,50,185,98.93693,1,2,Others
1.0,0.049019612,6.1035156,6.1035156,99,0,4.4338794,1,1,Others
1.0,0.061064426,7.6032367,7.6032367,91,193,74.871796,1,1,Others
1.0,0.05490197,6.8359375,6.8359375,83,85,98.35308,1,1,Others
1.0,0.05620915,6.9986978,6.9986978,83,185,56.065876,1,1,Others
1.0,0.05019608,6.25,6.25,91,1316,45.057583,1,1,Others
1.0,0.044444446,5.533854,5.533854,84,192,11.173327,1,1,Others
1.0,0.045098044,5.6152344,5.6152344,73,2355,5.115933,1,1,Others
1.0,0.050980393,6.3476563,6.3476563,91,244,23.144722,1,1,Others
1.0,0.0379085,4.7200522,4.7200522,91,411,4.946811,1,1,Others
1.0,0.040522877,5.0455728,5.0455728,57,228,0.39903322,1,1,Others
1.0,0.06013072,7.486979,7.486979,98,0,4.9881144,1,2,Others
1.0,0.055882353,6.958008,6.958008,124,824,41.63012,1,2,Others
1.0,0.04803922,5.9814453,5.9814453,94,159,83.564964,1,2,Others
1.0,0.05490196,6.8359375,6.8359375,98,572,77.14885,1,2,Others
1.0,0.05210084,6.487165,6.487165,115,840,77.3535,1,2,Others
1.0,0.05490196,6.8359375,6.8359375,118,134,22.534294,1,2,Others
1.0,0.053781513,6.696429,6.696429,90,799,14.486473,1,2,Others
1.0,0.045490198,5.6640625,5.6640625,57,260,31.524658,1,2,Others
1.0,0.05490197,6.8359375,6.8359375,89,0,11.362544,1,1,Others
1.0,0.050980397,6.3476563,6.3476563,76,218,9.007973,1,1,Others
1.0,0.043921567,5.46875,5.46875,66,218,15.82989,1,1,Others
1.0,0.04803922,5.9814453,5.9814453,79,1485,34.9164,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,92,185,65.59107,1,1,Others
1.0,0.04803922,5.9814453,5.9814453,73,881,31.923613,1,1,Others
1.0,0.053333335,6.640625,6.640625,90,553,71.00961,1,1,Others
1.0,0.04235294,5.2734375,5.2734375,107,236,39.351433,1,1,Others
1.0,0.04313726,5.3710938,5.3710938,58,160,17.101946,1,1,Others
1.0,0.050000004,6.225586,6.225586,56,144,9.695794,1,1,Others
1.0,0.050980393,6.3476563,6.3476563,98,0,45.429787,1,1,Others
1.0,0.044705886,5.5664063,5.5664063,75,209,29.13038,1,1,Others
1.0,0.039215688,4.8828125,4.8828125,109,413,29.483196,1,1,Others
1.0,0.05196079,6.4697266,6.4697266,107,2156,40.038773,1,1,Others
1.0,0.04640523,5.7779946,5.7779946,84,158,21.126049,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,118,159,62.84968,1,1,Others
1.0,0.04771242,5.9407554,5.9407554,74,210,4.589041,1,1,Others
1.0,0.04705883,5.859375,5.859375,67,92,105.26555,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,92,243,5.387068,1,1,Others
1.0,0.04313726,5.3710938,5.3710938,92,0,25.579826,1,1,Others
1.0,0.038562093,4.801432,4.801432,117,342,9.577115,1,1,Others
1.0,0.04392157,5.46875,5.46875,64,797,26.213219,1,1,Others
1.0,0.050980397,6.3476563,6.3476563,76,268,64.726524,1,1,Others
1.0,0.053921573,6.713867,6.713867,83,92,82.86055,1,1,Others
1.0,0.05042017,6.2779016,6.2779016,97,790,17.449816,1,1,Others
1.0,0.039215688,4.8828125,4.8828125,134,59,15.961885,1,1,Others
1.0,0.044705886,5.5664063,5.5664063,83,59,44.12588,1,1,Others
1.0,0.055392157,6.8969727,6.8969727,116,484,44.094563,1,1,Others
1.0,0.050326798,6.266276,6.266276,75,276,36.408844,1,1,Others
1.0,0.056862745,7.080078,7.080078,99,0,131.07643,1,1,Others
1.0,0.05228759,6.5104165,6.5104165,84,185,52.814762,1,1,Others
1.0,0.044444446,5.533854,5.533854,73,877,37.92914,1,1,Others
1.0,0.039215688,4.8828125,4.8828125,58,169,92.49679,1,1,Others
1.0,0.05751634,7.1614585,7.1614585,92,176,65.38985,1,1,Others
1.0,0.05411765,6.7382813,6.7382813,67,176,14.56519,1,1,Others
1.0,0.055392157,6.8969727,6.8969727,101,126,98.38657,1,1,Others
1.0,0.04248366,5.2897134,5.2897134,81,0,34.696693,1,1,Others
1.0,0.050000004,6.225586,6.225586,66,797,25.78446,1,1,Others
1.0,0.05647059,7.03125,7.03125,67,354,18.755198,1,1,Others
1.0,0.05210084,6.487165,6.487165,123,997,96.59652,1,1,Others
1.0,0.050490197,6.286621,6.286621,99,111,44.092518,1,1,Others
1.0,0.04313726,5.3710938,5.3710938,72,2490,4.7885575,1,1,Others
1.0,0.044444446,5.533854,5.533854,74,77,9.178003,1,1,Others
1.0,0.05490196,6.8359375,6.8359375,105,683,10.462529,1,1,Others
1.0,0.059383754,7.3939734,7.3939734,100,177,46.488842,1,1,Others
1.0,0.05803922,7.2265625,7.2265625,87,712,42.360172,1,1,Others
1.0,0.04411765,5.493164,5.493164,58,306,48.88312,1,1,Others
1.0,0.040784314,5.078125,5.078125,81,1052,29.285368,1,1,Others
1.0,0.049411766,6.1523438,6.1523438,73,135,11.095342,1,1,Others
1.0,0.04803922,5.9814453,5.9814453,91,112,144.05557,1,1,Others
1.0,0.058032878,15.887096,13.709678,1096,0,24.144932,1,1,Others
1.0,0.027843138,8.2,6.0,65,458,39.433834,1,1,Others
1.0,0.016666668,4.75,3.75,42,123,44.19299,1,1,Others
1.0,0.019934641,5.1666665,5.0,65,90,176.47266,1,1,Others
1.0,0.02392157,7.2,5.0,53,90,89.88237,1,1,Others
1.0,0.010294118,3.0,2.25,52,690,19.9122,1,1,Others
1.0,0.015686275,4.571429,3.4285715,87,200,6.4928246,1,1,Others
1.0,0.016993465,5.0,3.6666667,65,79,22.666414,1,1,Others
1.0,0.011764707,3.2,2.8,54,90,45.97275,1,1,Others
1.0,0.010196079,2.8,2.4,65,89,64.985535,1,1,Others
1.0,0.05122051,13.653061,12.469388,841,624,16.759436,1,1,Others
1.0,0.01254902,3.4,3.0,54,694,37.976997,1,1,Others
1.0,0.025816994,7.6666665,5.5,86,577,47.054337,1,1,Others
1.0,0.023137257,7.0,4.8,65,68,51.07629,1,1,Others
1.0,0.025816994,7.5,5.6666665,74,70,64.381874,1,1,Others
1.0,0.027777778,8.0,6.1666665,76,56,10.574381,1,1,Others
1.0,0.019327732,6.285714,3.5714285,86,1484,28.792332,1,1,Others
1.0,0.02745098,8.285714,5.714286,99,79,4.7884784,1,1,Others
1.0,0.031932775,9.857142,6.428571,86,290,66.83814,1,1,Others
1.0,0.021895425,6.5,4.6666665,66,89,34.380722,1,1,Others
1.0,0.035784315,10.25,8.0,74,0,60.900993,1,1,Others
1.0,0.02745098,7.714286,6.285714,83,433,35.30943,1,1,Others
1.0,0.01633987,5.3333335,3.0,32,134,41.4837,1,1,Others
1.0,0.029411765,8.666667,6.3333335,87,537,11.496875,1,1,Others
1.0,0.022875817,6.5,5.1666665,76,112,33.917755,1,1,Others
1.0,0.014901961,4.0,3.6,54,289,8.651349,1,1,Others
1.0,0.025163399,7.0,5.8333335,75,523,5.9273634,1,1,Others
1.0,0.027170869,8.428572,5.428571,88,23,50.950996,1,1,Others
1.0,0.015686275,4.75,3.25,54,68,112.27989,1,1,Others
1.0,0.018767508,5.0,4.571429,76,1058,13.983069,1,1,Others
1.0,0.020915033,5.3333335,5.3333335,78,22,13.983069,1,1,Others
1.0,0.01633987,5.0,3.3333333,75,0,22.030678,1,2,Others
1.0,0.02997199,7.857143,7.428571,85,634,85.945694,1,2,Others
1.0,0.012156863,3.6,2.6,55,716,9.5767975,1,2,Others
1.0,0.021960786,5.6,5.6,53,1179,50.991776,1,2,Others
1.0,0.026330533,7.571429,5.857143,83,895,13.274769,1,2,Others
1.0,0.016470589,5.0,3.4,54,470,28.888685,1,2,Others
1.0,0.013725491,3.75,3.25,52,721,16.422941,1,2,Others
1.0,0.017320262,4.8333335,4.0,76,381,23.112297,1,2,Others
1.0,0.022058826,7.25,4.0,76,0,2.5568192,1,2,Others
1.0,0.016666668,5.0,3.5,54,327,22.94445,1,2,Others
1.0,0.019117648,5.75,4.0,53,733,3.8729928,1,2,Others
1.0,0.015196079,4.0,3.75,55,406,37.098263,1,2,Others
1.0,0.013333334,3.6,3.2,54,729,4.4156294,1,2,Others
1.0,0.016993465,4.8333335,3.8333333,64,656,11.970997,1,2,Others
1.0,0.007843138,2.0,2.0,41,856,24.535597,1,2,Others
1.0,0.015686277,4.0,4.0,77,89,24.839916,1,2,Others
1.0,0.022408964,5.857143,5.571429,99,0,61.438023,1,1,Others
1.0,0.02647059,7.5,6.0,65,947,38.48529,1,1,Others
1.0,0.020915033,5.3333335,5.3333335,86,777,4.362211,1,1,Others
1.0,0.01895425,5.8333335,3.8333333,86,343,25.450922,1,1,Others
1.0,0.021288516,5.428571,5.428571,77,481,89.953606,1,1,Others
1.0,0.022128852,5.714286,5.571429,76,758,19.053818,1,1,Others
1.0,0.027886711,7.6666665,6.5555553,132,100,12.089474,1,1,Others
1.0,0.017320262,4.8333335,4.0,65,288,11.367477,1,1,Others
1.0,0.019281046,5.3333335,4.5,76,325,50.06062,1,1,Others
1.0,0.02509804,6.6,6.2,76,0,86.840454,1,1,Others
1.0,0.026797386,7.1666665,6.5,88,181,85.306046,1,1,Others
1.0,0.017366948,5.428571,3.4285715,105,556,4.3423505,1,1,Others
1.0,0.022689076,6.142857,5.428571,86,101,47.290466,1,1,Others
1.0,0.020168068,6.428571,3.857143,86,840,38.606564,1,1,Others
1.0,0.025882354,7.6,5.6,55,262,9.837576,1,1,Others
1.0,0.021895425,6.1666665,5.0,87,313,6.1364136,1,1,Others
1.0,0.020784315,5.8,4.8,54,56,98.36181,1,1,Others
1.0,0.023529412,6.5,5.5,87,0,42.25066,1,1,Others
1.0,0.01764706,5.0,4.0,55,192,72.62413,1,1,Others
1.0,0.024929972,6.571429,6.142857,86,834,35.618683,1,1,Others
1.0,0.022689076,6.428571,5.142857,99,656,9.657235,1,1,Others
1.0,0.018627454,4.75,4.75,52,738,54.66755,1,1,Others
1.0,0.015294118,4.4,3.4,63,682,6.898581,1,1,Others
1.0,0.02401961,6.25,6.0,53,431,28.871181,1,1,Others
1.0,0.017973857,5.3333335,3.8333333,85,0,33.9353,1,2,Others
1.0,0.017320262,4.5,4.3333335,76,549,28.83021,1,2,Others
1.0,0.019607846,5.2,4.8,64,1212,32.794495,1,2,Others
1.0,0.030392157,8.0,7.5,76,420,122.70286,1,2,Others
1.0,0.02605042,7.571429,5.714286,87,68,131.36876,1,2,Others
1.0,0.027450982,7.0,7.0,66,275,16.33333,1,2,Others
1.0,0.021895425,6.8333335,4.3333335,75,943,6.812801,1,2,Others
1.0,0.024509806,6.25,6.25,55,185,39.870365,1,2,Others
1.0,0.019607844,5.75,4.25,64,0,28.789812,1,1,Others
1.0,0.023137257,6.8,5.0,65,413,25.83839,1,1,Others
1.0,0.017254904,4.6,4.2,75,742,44.814545,1,1,Others
1.0,0.0101960795,2.8,2.4,65,422,66.76519,1,1,Others
1.0,0.016666668,4.3333335,4.1666665,87,448,14.464974,1,1,Others
1.0,0.016862746,4.4,4.2,76,1631,2.1125488,1,1,Others
1.0,0.022875817,6.0,5.6666665,63,518,5.045607,1,1,Others
1.0,0.016993465,4.3333335,4.3333335,31,1079,68.63371,1,1,Others
1.0,0.028186275,8.0,6.375,99,374,52.97168,1,1,Others
1.0,0.021568628,6.6666665,4.3333335,66,325,7.617927,1,1,Others
1.0,0.01764706,5.571429,3.4285715,88,458,4.2895875,1,1,Others
1.0,0.014379085,4.3333335,3.0,98,144,56.032375,1,1,Others
1.0,0.018039215,5.2,4.0,75,0,39.27676,1,2,Others
1.0,0.02156863,6.2,4.8,54,1126,105.045555,1,2,Others
1.0,0.022222223,5.8333335,5.5,77,299,71.22248,1,2,Others
1.0,0.022875817,6.0,5.6666665,74,786,43.59448,1,2,Others
1.0,0.016013073,4.6666665,3.5,75,602,27.289957,1,2,Others
1.0,0.016993465,5.3333335,3.3333333,86,745,28.202858,1,2,Others
1.0,0.026797386,6.8333335,6.8333335,75,615,34.79707,1,2,Others
1.0,0.019887956,5.428571,4.714286,75,101,18.308582,1,2,Others
1.0,0.023529414,6.0,6.0,87,0,3.5086582,1,1,Others
1.0,0.017254904,4.4,4.4,54,444,5.386909,1,1,Others
1.0,0.016013073,5.0,3.1666667,97,642,25.139013,1,1,Others
1.0,0.022222223,6.3333335,5.0,65,459,5.3869486,1,1,Others
1.0,0.016013073,4.8333335,3.3333333,100,391,4.7883987,1,1,Others
1.0,0.023137257,6.2,5.6,75,340,33.11984,1,1,Others
1.0,0.014901961,4.4,3.2,77,266,22.332407,1,1,Others
1.0,0.03529412,10.2,7.8,86,0,69.83093,1,1,Others
1.0,0.02124183,5.5,5.3333335,75,635,54.322254,1,1,Others
1.0,0.022549022,6.0,5.5,54,467,34.504658,1,1,Others
1.0,0.030532213,8.285714,7.285714,87,157,47.41458,1,1,Others
1.0,0.015686275,4.8,3.2,77,252,34.85675,1,1,Others
1.0,0.018627452,5.8333335,3.6666667,87,486,66.50558,1,1,Others
1.0,0.016013073,4.8333335,3.3333333,77,132,61.869953,1,1,Others
1.0,0.014379085,3.6666667,3.6666667,20,314,42.244778,1,1,Others
1.0,0.018039217,4.8,4.4,74,653,9.154352,1,1,Others
1.0,0.02124183,5.5,5.3333335,74,629,21.793375,1,1,Others
1.0,0.024313727,6.2,6.2,64,0,50.80143,1,1,Others
1.0,0.01254902,3.6,2.8,38,191,91.71005,1,1,Others
1.0,0.018137256,5.5,3.75,54,440,40.202656,1,1,Others
1.0,0.021568628,6.3333335,4.6666665,89,237,50.60016,1,1,Others
1.0,0.010980393,2.8,2.8,54,535,22.433144,1,1,Others
1.0,0.016526612,4.857143,3.5714285,97,678,100.840515,1,1,Others
1.0,0.024313727,6.2,6.2,66,238,65.6376,1,1,Others
1.0,0.014117648,4.0,3.2,54,56,61.85015,1,1,Others
1.0,0.013235295,3.75,3.0,33,67,61.85015,1,1,Others
1.0,0.026274512,7.6,5.8,73,0,67.24586,1,2,Others
1.0,0.02509804,7.0,5.8,65,211,33.83542,1,2,Others
1.0,0.017254902,5.0,3.8,65,419,65.58903,1,2,Others
1.0,0.022875817,6.3333335,5.3333335,42,820,8.013662,1,2,Others
1.0,0.021176472,5.4,5.4,63,887,34.824837,1,2,Others
1.0,0.013235295,3.75,3.0,43,236,7.2058887,1,2,Others
1.0,0.01764706,5.3333335,3.6666667,74,628,76.47001,1,2,Others
1.0,0.023137257,6.0,5.8,53,418,65.9403,1,2,Others
1.0,0.020000001,6.2,4.0,74,0,86.28595,1,1,Others
1.0,0.03277311,9.0,7.714286,98,144,13.867463,1,1,Others
1.0,0.021895425,5.8333335,5.3333335,77,133,25.837421,1,1,Others
1.0,0.028235296,7.4,7.0,66,67,31.723143,1,1,Others
1.0,0.02,6.2,4.0,61,1107,77.86186,1,1,Others
1.0,0.025816994,7.8333335,5.3333335,77,433,98.58476,1,1,Others
1.0,0.026797386,7.8333335,5.8333335,97,601,2.6601808,1,1,Others
1.0,0.016470589,4.6,3.8,64,836,10.793522,1,1,Others
1.0,0.014117649,3.6,3.6,64,200,24.238855,1,1,Others
1.0,0.013333334,4.0,2.8,63,686,50.25852,1,1,Others
1.0,0.028235296,7.8,6.6,65,314,39.8363,1,1,Others
1.0,0.021078434,5.5,5.25,42,171,154.62553,1,1,Others
1.0,0.020728292,6.0,4.571429,87,57,61.33911,1,1,Others
1.0,0.016078433,4.4,3.8,76,45,9.664658,1,1,Others
1.0,0.024313727,6.4,6.0,75,0,55.36593,1,1,Others
1.0,0.019215688,5.4,4.4,55,165,69.12666,1,1,Others
1.0,0.02156863,6.2,4.8,64,412,50.901924,1,1,Others
1.0,0.018300654,5.3333335,4.0,42,574,59.855003,1,1,Others
1.0,0.01764706,4.6666665,4.3333335,76,419,72.93264,1,1,Others
1.0,0.01647059,4.2,4.2,40,769,55.52074,1,1,Others
1.0,0.012156864,3.2,3.0,54,198,35.91311,1,1,Others
1.0,0.019281046,5.0,4.8333335,88,277,102.85095,1,1,Others
1.0,0.022352943,6.6,4.8,65,122,88.48567,1,1,Others
1.0,0.018300654,5.3333335,4.0,44,78,51.28753,1,1,Others
1.0,0.023039218,7.0,4.75,64,0,39.36616,1,2,Others
1.0,0.035014007,9.857142,8.0,98,181,42.098007,1,2,Others
1.0,0.018207284,5.0,4.285714,74,836,20.030703,1,2,Others
1.0,0.023137257,6.2,5.6,75,719,27.260735,1,2,Others
1.0,0.026960786,7.25,6.5,65,89,54.47824,1,2,Others
1.0,0.01764706,5.25,3.75,42,692,4.8286376,1,2,Others
1.0,0.022128852,5.857143,5.428571,87,301,8.420298,1,2,Others
1.0,0.023529414,6.4,5.6,54,181,127.65336,1,2,Others
1.0,0.03529412,10.166667,7.8333335,86,0,79.87371,1,1,Others
1.0,0.022745099,6.6,5.0,54,313,40.654053,1,1,Others
1.0,0.025490198,7.25,5.75,76,210,13.781755,1,1,Others
1.0,0.03398693,9.666667,7.6666665,87,485,11.674195,1,1,Others
1.0,0.026330533,7.571429,5.857143,77,224,22.045647,1,1,Others
1.0,0.025490196,7.8333335,5.1666665,77,326,27.433554,1,1,Others
1.0,0.019607844,5.0,5.0,88,379,3.2647974,1,1,Others
1.0,0.02124183,5.8333335,5.0,66,153,58.719864,1,1,Others
1.0,0.023039218,6.0,5.75,54,485,83.79705,1,1,Others
